,,,,,,,,화약,,뇌관,,암석분류,,암석명,,심발공,
0,152.2720504,-1.626948031,0.316451831,0,2,0,0,5,,,,,,,,,
0,13.50230405,-0.446441553,0.084616308,0,2,1,0,5,,,,,,,,,
0,131.500887,-1.231643105,0.129436713,0,2,2,0,5,,,,,,,,,
0,275.3933249,-1.79355565,0.299293891,0,2,3,0,5,,,,,,,,,
0,152.2720504,-1.626948031,0.316451831,0,2,0,0,5,,,,,,,,,
0,309.0049413,-1.788692808,0.192020674,0,2,0,1,5,,,,,,,,,
0,349.2855015,-1.905087728,0.153976513,0,2,0,2,5,,,,,,,,,
0,374.5408786,-1.975319962,0.147164389,0,2,0,3,5,,,,,,,,,
0,378.6675455,-1.958311582,0.152748897,0,2,0,4,5,,,,,,,,,
0,378.291896,-1.870100355,0.155190231,0,2,0,5,5,,,,,,,,,
0,339.1071097,-1.676661235,0.158179142,0,2,0,6,5,,,,,,,,,
0,117.4780899,-0.894227344,0.161902594,0,2,0,7,5,,,,,,,,,
0,13.64391556,-0.445927206,0.08350849,0,2,0,8,5,,,,,,,,,
0,8.297961114,-0.748817802,0.025530219,0,2,0,9,5,,,,,,,,,
0,9.527106039,-0.796490855,0.079437054,0,2,0,10,5,,,,,,,,,
0,-23.16829174,-0.706598856,0.229497823,0,2,0,11,5,,,,,,,,,
0,236.9037621,-1.780925861,0.237938224,0,2,0,0,6,,,,,,,,,
0,1.36005116,-0.419652067,0.001195358,0,2,1,0,6,,,,,,,,,
0,118.1779555,-1.11598406,0.113468317,0,2,2,0,6,,,,,,,,,
0,419.3316216,-1.910575213,0.199179751,0,2,3,0,6,,,,,,,,,
0,236.9037621,-1.780925861,0.237938224,0,2,0,0,6,,,,,,,,,
0,322.0546043,-1.912396844,0.176244702,0,2,0,1,6,,,,,,,,,
0,399.9903736,-2.022039324,0.170587743,0,2,0,2,6,,,,,,,,,
0,428.398021,-2.071459826,0.18521575,0,2,0,3,6,,,,,,,,,
0,443.4835527,-2.063639256,0.201361304,0,2,0,4,6,,,,,,,,,
0,440.0573341,-2.020414442,0.206895269,0,2,0,5,6,,,,,,,,,
0,417.1779109,-1.897084948,0.203437251,0,2,0,6,6,,,,,,,,,
0,183.3269777,-1.094056478,0.184312164,0,2,0,7,6,,,,,,,,,
0,-2.063443237,-0.411146431,0.000839719,0,2,0,8,6,,,,,,,,,
0,-28.5867442,-0.699971289,0.033825808,0,2,0,9,6,,,,,,,,,
0,-3.151010649,-0.900542708,0.121674598,0,2,0,10,6,,,,,,,,,
0,8.459588481,-0.876297753,0.320814878,0,2,0,11,6,,,,,,,,,
0,8.328956081,-1.073890182,0.390389032,0,2,0,0,7,,,,,,,,,
0,30.45681816,-1.400094125,0.268915957,0,2,1,0,7,,,,,,,,,
0,25.67130789,-1.06765885,0.290723829,0,2,2,0,7,,,,,,,,,
0,8.092902917,-0.987302352,0.414595777,0,2,3,0,7,,,,,,,,,
0,8.328956081,-1.073890182,0.390389032,0,2,0,0,7,,,,,,,,,
0,169.2768129,-1.395773614,0.364508533,0,2,0,1,7,,,,,,,,,
0,287.9964817,-1.730288592,0.312042085,0,2,0,2,7,,,,,,,,,
0,333.2760352,-1.948459147,0.292146357,0,2,0,3,7,,,,,,,,,
0,354.6443919,-2.080040582,0.28279947,0,2,0,4,7,,,,,,,,,
0,334.2837237,-2.051529755,0.279542946,0,2,0,5,7,,,,,,,,,
0,306.1204039,-1.99631953,0.271277052,0,2,0,6,7,,,,,,,,,
0,202.9702992,-1.745873842,0.286542636,0,2,0,7,7,,,,,,,,,
0,27.22954915,-1.390700655,0.269689807,0,2,0,8,7,,,,,,,,,
0,-1.035437827,-1.224012171,0.314762883,0,2,0,9,7,,,,,,,,,
0,3.302497934,-1.133842049,0.352734064,0,2,0,10,7,,,,,,,,,
0,6.436257613,-0.979721524,0.407835948,0,2,0,11,7,,,,,,,,,
0,61.57008384,-1.521208762,0.341277544,0,3,0,0,0,,,,,,,,,
0,18.63714504,-1.344858692,0.208478451,0,3,1,0,0,,,,,,,,,
0,110.8135358,-1.805279314,0.299594616,0,3,2,0,0,,,,,,,,,
0,76.66736184,-1.555365951,0.329017405,0,3,3,0,0,,,,,,,,,
0,61.57008384,-1.521208762,0.341277544,0,3,0,0,0,,,,,,,,,
0,84.10386685,-1.623401541,0.341534424,0,3,0,1,0,,,,,,,,,
0,70.22421081,-1.730465995,0.319828787,0,3,0,2,0,,,,,,,,,
0,111.2264686,-1.805199543,0.299879763,0,3,0,3,0,,,,,,,,,
0,216.40173,-1.772187323,0.286421321,0,3,0,4,0,,,,,,,,,
0,163.6087595,-1.534385807,0.310446006,0,3,0,5,0,,,,,,,,,
0,10.14075589,-1.116721186,0.34583967,0,3,0,6,0,,,,,,,,,
0,6.1571718,-1.249685415,0.262103038,0,3,0,7,0,,,,,,,,,
0,17.78618436,-1.34439109,0.207343617,0,3,0,8,0,,,,,,,,,
0,33.98512149,-1.434577236,0.206243411,0,3,0,9,0,,,,,,,,,
0,53.10743322,-1.504490934,0.22028478,0,3,0,10,0,,,,,,,,,
0,79.89182902,-1.578381907,0.354144019,0,3,0,11,0,,,,,,,,,
0,50.16488281,-1.489091881,0.332506606,0,3,0,0,1,,,,,,,,,
0,28.84631812,-1.47926317,0.115426174,0,3,1,0,1,,,,,,,,,
0,111.3611314,-1.81356432,0.298390041,0,3,2,0,1,,,,,,,,,
0,66.7298354,-1.534406756,0.31816204,0,3,3,0,1,,,,,,,,,
0,50.16488281,-1.489091881,0.332506606,0,3,0,0,1,,,,,,,,,
0,78.401463,-1.586311287,0.318606986,0,3,0,1,1,,,,,,,,,
0,73.66291862,-1.706217796,0.313404044,0,3,0,2,1,,,,,,,,,
0,109.5332198,-1.804520731,0.299263357,0,3,0,3,1,,,,,,,,,
0,133.868615,-1.663906846,0.305478037,0,3,0,4,1,,,,,,,,,
0,138.5763052,-1.32596216,0.340197905,0,3,0,5,1,,,,,,,,,
0,4.351305857,-0.992579798,0.346746642,0,3,0,6,1,,,,,,,,,
0,8.403566401,-1.238916654,0.198622426,0,3,0,7,1,,,,,,,,,
0,30.78942529,-1.479928577,0.116081669,0,3,0,8,1,,,,,,,,,
0,38.73019214,-1.499898397,0.150036697,0,3,0,9,1,,,,,,,,,
0,51.45898946,-1.503586802,0.219961,0,3,0,10,1,,,,,,,,,
0,80.11263963,-1.581160981,0.339673663,0,3,0,11,1,,,,,,,,,
0,20.32417833,-1.335958541,0.367864788,0,3,0,0,2,,,,,,,,,
0,34.59267723,-1.437019913,0.176444105,0,3,1,0,2,,,,,,,,,
0,99.72086291,-1.6750002,0.238691521,0,3,2,0,2,,,,,,,,,
0,40.9775045,-1.414358645,0.312590237,0,3,3,0,2,,,,,,,,,
0,20.32417833,-1.335958541,0.367864788,0,3,0,0,2,,,,,,,,,
0,39.38979544,-1.415612697,0.337927943,0,3,0,1,2,,,,,,,,,
0,57.73013615,-1.574556473,0.324618436,0,3,0,2,2,,,,,,,,,
0,130.336024,-1.700956218,0.297263937,0,3,0,3,2,,,,,,,,,
0,252.6017733,-1.767240997,0.248315458,0,3,0,4,2,,,,,,,,,
0,344.7625185,-1.768712591,0.200921951,0,3,0,5,2,,,,,,,,,
0,287.6625538,-1.544352641,0.174994811,0,3,0,6,2,,,,,,,,,
0,141.9921128,-1.478360406,0.106134232,0,3,0,7,2,,,,,,,,,
0,83.20418245,-1.533967451,0.070121497,0,3,0,8,2,,,,,,,,,
0,52.53625759,-1.455127494,0.093877273,0,3,0,9,2,,,,,,,,,
0,39.03742253,-1.421963393,0.165801451,0,3,0,10,2,,,,,,,,,
0,49.6712116,-1.450489463,0.25880055,0,3,0,11,2,,,,,,,,,
0,8.710874483,-1.144413358,0.354883124,0,3,0,0,3,,,,,,,,,
0,41.30951435,-1.181903442,0.304509937,0,3,1,0,3,,,,,,,,,
0,123.2206614,-1.589641134,0.211927311,0,3,2,0,3,,,,,,,,,
0,9.834035365,-1.148214676,0.359840934,0,3,3,0,3,,,,,,,,,
0,8.710874483,-1.144413358,0.354883124,0,3,0,0,3,,,,,,,,,
0,57.58485361,-1.230907855,0.297290497,0,3,0,1,3,,,,,,,,,
0,136.3593129,-1.47679157,0.264307073,0,3,0,2,3,,,,,,,,,
0,219.707562,-1.659547133,0.227683379,0,3,0,3,3,,,,,,,,,
0,348.0148195,-1.833992049,0.148614228,0,3,0,4,3,,,,,,,,,
0,448.4325307,-1.916373767,0.096590857,0,3,0,5,3,,,,,,,,,
0,459.8417086,-1.812814296,0.075664443,0,3,0,6,3,,,,,,,,,
0,307.2953088,-1.585703529,0.091910229,0,3,0,7,3,,,,,,,,,
0,170.9713534,-1.499121679,0.094524582,0,3,0,8,3,,,,,,,,,
0,70.12468506,-1.31315571,0.118910987,0,3,0,9,3,,,,,,,,,
0,35.08604738,-1.254082923,0.12000046,0,3,0,10,3,,,,,,,,,
0,10.30361179,-1.267202435,0.195642952,0,3,0,11,3,,,,,,,,,
0,34.01891343,-1.278786256,0.36526981,0,3,0,0,4,,,,,,,,,
0,58.36296665,-1.136931725,0.277929406,0,3,1,0,4,,,,,,,,,
0,167.1490519,-1.476849688,0.191298574,0,3,2,0,4,,,,,,,,,
0,48.51295741,-1.330433145,0.273772506,0,3,3,0,4,,,,,,,,,
0,34.01891343,-1.278786256,0.36526981,0,3,0,0,4,,,,,,,,,
0,147.958996,-1.386261797,0.282762958,0,3,0,1,4,,,,,,,,,
0,232.0276803,-1.564189888,0.228541236,0,3,0,2,4,,,,,,,,,
0,309.2933989,-1.680437188,0.205839511,0,3,0,3,4,,,,,,,,,
0,384.4731364,-1.758640543,0.171383619,0,3,0,4,4,,,,,,,,,
0,417.224294,-1.74587138,0.16269657,0,3,0,5,4,,,,,,,,,
0,407.5266715,-1.693656091,0.118882469,0,3,0,6,4,,,,,,,,,
0,248.7017781,-1.383467832,0.132260349,0,3,0,7,4,,,,,,,,,
0,156.3533538,-1.339607979,0.142098515,0,3,0,8,4,,,,,,,,,
0,122.8044752,-1.312735322,0.122599355,0,3,0,9,4,,,,,,,,,
0,115.9069077,-1.317547511,0.102199481,0,3,0,10,4,,,,,,,,,
0,71.79863666,-1.368998276,0.183912386,0,3,0,11,4,,,,,,,,,
0,85.64020332,-1.452393484,0.364390281,0,3,0,0,5,,,,,,,,,
0,46.30974599,-1.091946016,0.260485995,0,3,1,0,5,,,,,,,,,
0,140.9912225,-1.409939564,0.236221979,0,3,2,0,5,,,,,,,,,
0,129.9888201,-1.546853319,0.31870501,0,3,3,0,5,,,,,,,,,
0,85.64020332,-1.452393484,0.364390281,0,3,0,0,5,,,,,,,,,
0,239.0309793,-1.60982068,0.297742481,0,3,0,1,5,,,,,,,,,
0,333.5618707,-1.755089089,0.257743084,0,3,0,2,5,,,,,,,,,
0,397.6403695,-1.83198258,0.21903505,0,3,0,3,5,,,,,,,,,
0,404.6268672,-1.816037366,0.195245368,0,3,0,4,5,,,,,,,,,
0,371.6494653,-1.739669126,0.192997328,0,3,0,5,5,,,,,,,,,
0,308.0153361,-1.567378329,0.192502015,0,3,0,6,5,,,,,,,,,
0,126.7426472,-1.093343975,0.204583362,0,3,0,7,5,,,,,,,,,
0,81.57683742,-1.083695052,0.202651829,0,3,0,8,5,,,,,,,,,
0,102.9004134,-1.227950909,0.175875046,0,3,0,9,5,,,,,,,,,
0,142.6361264,-1.384118582,0.172142216,0,3,0,10,5,,,,,,,,,
0,162.0670038,-1.558170742,0.246299756,0,3,0,11,5,,,,,,,,,
0,151.1968751,-1.678021674,0.344666454,0,3,0,0,6,,,,,,,,,
0,5.946407966,-1.009916719,0.269432957,0,3,1,0,6,,,,,,,,,
0,77.18961466,-1.330120003,0.307375311,0,3,2,0,6,,,,,,,,,
0,191.9689359,-1.726096355,0.333217561,0,3,3,0,6,,,,,,,,,
0,151.1968751,-1.678021674,0.344666454,0,3,0,0,6,,,,,,,,,
0,282.0032602,-1.807205651,0.306272204,0,3,0,1,6,,,,,,,,,
0,377.4081291,-1.906286789,0.26869132,0,3,0,2,6,,,,,,,,,
0,440.378326,-1.938808778,0.251733813,0,3,0,3,6,,,,,,,,,
0,417.6609332,-1.89659116,0.254233183,0,3,0,4,6,,,,,,,,,
0,363.9767371,-1.79425549,0.254856244,0,3,0,5,6,,,,,,,,,
0,279.275742,-1.641639115,0.250508303,0,3,0,6,6,,,,,,,,,
0,121.6572584,-1.300626993,0.26522915,0,3,0,7,6,,,,,,,,,
0,8.046976175,-1.000708507,0.271527425,0,3,0,8,6,,,,,,,,,
0,49.01121255,-1.184216751,0.274268511,0,3,0,9,6,,,,,,,,,
0,120.6371097,-1.466446403,0.292734555,0,3,0,10,6,,,,,,,,,
0,173.6120683,-1.695095637,0.350706966,0,3,0,11,6,,,,,,,,,
0,93.10728569,-1.618734354,0.402567019,0,3,0,0,7,,,,,,,,,
0,-21.81509896,-1.23234912,0.394810263,0,3,1,0,7,,,,,,,,,
0,12.00695106,-1.274910912,0.408720247,0,3,2,0,7,,,,,,,,,
0,167.6491474,-1.634203758,0.386778105,0,3,3,0,7,,,,,,,,,
0,93.10728569,-1.618734354,0.402567019,0,3,0,0,7,,,,,,,,,
0,223.6354882,-1.823012273,0.36721926,0,3,0,1,7,,,,,,,,,
0,356.5184439,-1.966097054,0.315905505,0,3,0,2,7,,,,,,,,,
0,343.2999329,-1.955470599,0.311178868,0,3,0,3,7,,,,,,,,,
0,305.9556931,-1.929870872,0.322296503,0,3,0,4,7,,,,,,,,,
0,255.1594918,-1.877398527,0.332042078,0,3,0,5,7,,,,,,,,,
0,185.8807727,-1.769790218,0.335362204,0,3,0,6,7,,,,,,,,,
0,116.3484415,-1.649766535,0.336640097,0,3,0,7,7,,,,,,,,,
0,11.85215104,-1.390719806,0.367386951,0,3,0,8,7,,,,,,,,,
0,30.27629178,-1.428236389,0.396738954,0,3,0,9,7,,,,,,,,,
0,85.30022499,-1.560590829,0.415328816,0,3,0,10,7,,,,,,,,,
0,149.8851805,-1.697015642,0.443163212,0,3,0,11,7,,,,,,,,,
0,41.92781126,-1.416858933,0.381004456,1,0,0,0,0,,,,,,,,,
0,49.04613591,-1.479610901,0.347497996,1,0,1,0,0,,,,,,,,,
0,99.59670823,-1.670754222,0.263047406,1,0,2,0,0,,,,,,,,,
0,41.27060919,-1.385785362,0.400498609,1,0,3,0,0,,,,,,,,,
0,41.92781126,-1.416858933,0.381004456,1,0,0,0,0,,,,,,,,,
0,320.2400075,-1.767807677,0.165595202,1,0,0,1,0,,,,,,,,,
0,244.0601373,-1.891820165,0.141544841,1,0,0,2,0,,,,,,,,,
0,72.78367255,-1.698907469,0.294728939,1,0,0,3,0,,,,,,,,,
0,258.0750096,-1.806460513,0.288083387,1,0,0,4,0,,,,,,,,,
0,182.8533564,-1.7272022,0.228034204,1,0,0,5,0,,,,,,,,,
0,111.1025567,-1.588002885,0.240519981,1,0,0,6,0,,,,,,,,,
0,32.99840062,-1.473030196,0.201223677,1,0,0,7,0,,,,,,,,,
0,43.98053952,-1.466709282,0.352989943,1,0,0,8,0,,,,,,,,,
0,88.29776803,-1.617309895,0.278552497,1,0,0,9,0,,,,,,,,,
0,44.36180238,-1.480012334,0.215349686,1,0,0,10,0,,,,,,,,,
0,36.94977577,-1.409530822,0.42593855,1,0,0,11,0,,,,,,,,,
0,42.82554361,-1.444779043,0.327018133,1,0,0,0,1,,,,,,,,,
0,9.503472559,-1.1020276,0.264650993,1,0,1,0,1,,,,,,,,,
0,76.93599298,-1.703309314,0.291492349,1,0,2,0,1,,,,,,,,,
0,60.95303003,-1.512772462,0.315647447,1,0,3,0,1,,,,,,,,,
0,42.82554361,-1.444779043,0.327018133,1,0,0,0,1,,,,,,,,,
0,267.2888912,-1.726285717,0.192491003,1,0,0,1,1,,,,,,,,,
0,160.1785397,-1.761552659,0.224702859,1,0,0,2,1,,,,,,,,,
0,73.32374637,-1.695690653,0.296690551,1,0,0,3,1,,,,,,,,,
0,170.9233969,-1.719903129,0.308666189,1,0,0,4,1,,,,,,,,,
0,107.5189305,-1.597259444,0.292608942,1,0,0,5,1,,,,,,,,,
0,54.42639216,-1.44404778,0.316340941,1,0,0,6,1,,,,,,,,,
0,1.581857225,-1.184367772,0.298220053,1,0,0,7,1,,,,,,,,,
0,4.581881608,-1.105563538,0.266024141,1,0,0,8,1,,,,,,,,,
0,29.64544247,-1.310204549,0.219778675,1,0,0,9,1,,,,,,,,,
0,43.36958467,-1.466804335,0.214716717,1,0,0,10,1,,,,,,,,,
0,49.46181712,-1.491790598,0.333221065,1,0,0,11,1,,,,,,,,,
0,6.556852946,-0.751136271,0.979293899,1,0,0,0,2,,,,,,,,,
0,11.45335851,-1.110589439,0.468438112,1,0,1,0,2,,,,,,,,,
0,24.20023421,-1.315638254,0.495345337,1,0,2,0,2,,,,,,,,,
0,7.131801575,-0.753120648,0.977912918,1,0,3,0,2,,,,,,,,,
0,6.556852946,-0.751136271,0.979293899,1,0,0,0,2,,,,,,,,,
0,248.0389335,-1.215268044,0.654441492,1,0,0,1,2,,,,,,,,,
0,178.7377608,-1.447160124,0.535493257,1,0,0,2,2,,,,,,,,,
0,140.6376284,-1.534400151,0.525646832,1,0,0,3,2,,,,,,,,,
0,176.8950971,-1.473139397,0.487029033,1,0,0,4,2,,,,,,,,,
0,115.0860728,-1.385390378,0.426232413,1,0,0,5,2,,,,,,,,,
0,68.15476868,-1.215582827,0.422231513,1,0,0,6,2,,,,,,,,,
0,29.10080413,-1.04929519,0.454018725,1,0,0,7,2,,,,,,,,,
0,40.7159872,-1.063165352,0.551077261,1,0,0,8,2,,,,,,,,,
0,42.13138842,-1.03904187,0.620655096,1,0,0,9,2,,,,,,,,,
0,22.487426,-0.926229553,0.779618276,1,0,0,10,2,,,,,,,,,
0,5.058333932,-0.751140804,0.981842384,1,0,0,11,2,,,,,,,,,
0,42.77723263,-1.430553451,0.368254348,1,0,0,0,3,,,,,,,,,
0,74.21308779,-1.585261957,0.328592334,1,0,1,0,3,,,,,,,,,
0,69.3178496,-1.600438778,0.213836525,1,0,2,0,3,,,,,,,,,
0,28.61654358,-1.295830828,0.405040065,1,0,3,0,3,,,,,,,,,
0,42.77723263,-1.430553451,0.368254348,1,0,0,0,3,,,,,,,,,
0,320.9965702,-1.76525619,0.165069031,1,0,0,1,3,,,,,,,,,
0,241.7435609,-1.897557553,0.144700604,1,0,0,2,3,,,,,,,,,
0,206.9951872,-1.924077163,0.186718163,1,0,0,3,3,,,,,,,,,
0,247.1915273,-1.888405193,0.198226432,1,0,0,4,3,,,,,,,,,
0,183.0820286,-1.725276761,0.223846842,1,0,0,5,3,,,,,,,,,
0,100.9202608,-1.570522878,0.206710147,1,0,0,6,3,,,,,,,,,
0,33.14440667,-1.470782079,0.20176622,1,0,0,7,3,,,,,,,,,
0,70.34712725,-1.566628422,0.33482583,1,0,0,8,3,,,,,,,,,
0,87.45317824,-1.620858378,0.284080779,1,0,0,9,3,,,,,,,,,
0,67.9588832,-1.561594352,0.327822548,1,0,0,10,3,,,,,,,,,
0,35.10802743,-1.441496918,0.396315238,1,0,0,11,3,,,,,,,,,
0,71.59833235,-1.424752668,0.463427565,1,0,0,0,4,,,,,,,,,
0,100.3691011,-1.640367085,0.335826202,1,0,1,0,4,,,,,,,,,
0,111.2509907,-1.681102086,0.273865082,1,0,2,0,4,,,,,,,,,
0,73.72577776,-1.439065965,0.459095848,1,0,3,0,4,,,,,,,,,
0,71.59833235,-1.424752668,0.463427565,1,0,0,0,4,,,,,,,,,
0,309.9187563,-1.827816568,0.22384244,1,0,0,1,4,,,,,,,,,
0,278.6813456,-1.975157606,0.199178205,1,0,0,2,4,,,,,,,,,
0,283.9079236,-2.023391555,0.211133262,1,0,0,3,4,,,,,,,,,
0,307.0757656,-1.986321781,0.20370987,1,0,0,4,4,,,,,,,,,
0,265.56372,-1.889819372,0.209778826,1,0,0,5,4,,,,,,,,,
0,131.7061346,-1.648451394,0.20758364,1,0,0,6,4,,,,,,,,,
0,37.67946373,-1.507740893,0.237090731,1,0,0,7,4,,,,,,,,,
0,56.59945839,-1.543147678,0.256335101,1,0,0,8,4,,,,,,,,,
0,90.86312964,-1.650966064,0.268521421,1,0,0,9,4,,,,,,,,,
0,93.24990235,-1.688416947,0.282131564,1,0,0,10,4,,,,,,,,,
0,59.65602929,-1.621048796,0.302183499,1,0,0,11,4,,,,,,,,,
0,131.8535197,-1.684115821,0.302291887,1,0,0,0,5,,,,,,,,,
0,79.42045593,-1.534145909,0.340176499,1,0,1,0,5,,,,,,,,,
0,130.7782959,-1.677065169,0.306162933,1,0,2,0,5,,,,,,,,,
0,146.1974253,-1.655373812,0.359924971,1,0,3,0,5,,,,,,,,,
0,131.8535197,-1.684115821,0.302291887,1,0,0,0,5,,,,,,,,,
0,295.3850059,-1.868873036,0.206949419,1,0,0,1,5,,,,,,,,,
0,292.3808589,-1.927070184,0.21255897,1,0,0,2,5,,,,,,,,,
0,333.9097058,-1.931849425,0.237517702,1,0,0,3,5,,,,,,,,,
0,363.0111975,-1.93055453,0.230367296,1,0,0,4,5,,,,,,,,,
0,348.6213361,-1.887130739,0.223226417,1,0,0,5,5,,,,,,,,,
0,219.1585,-1.697432748,0.226790806,1,0,0,6,5,,,,,,,,,
0,49.94170254,-1.439790037,0.266536488,1,0,0,7,5,,,,,,,,,
0,38.70821937,-1.390366017,0.310789838,1,0,0,8,5,,,,,,,,,
0,80.01490084,-1.516112002,0.313352456,1,0,0,9,5,,,,,,,,,
0,116.0363456,-1.685648699,0.305613544,1,0,0,10,5,,,,,,,,,
0,103.5270041,-1.705776224,0.322942649,1,0,0,11,5,,,,,,,,,
0,92.34576027,-1.559901659,0.33011745,1,0,0,0,6,,,,,,,,,
0,31.26539688,-1.280811359,0.342246763,1,0,1,0,6,,,,,,,,,
0,108.0647294,-1.411565149,0.369837972,1,0,2,0,6,,,,,,,,,
0,208.254992,-1.760563597,0.291139271,1,0,3,0,6,,,,,,,,,
0,92.34576027,-1.559901659,0.33011745,1,0,0,0,6,,,,,,,,,
0,274.9532479,-1.776015766,0.237370917,1,0,0,1,6,,,,,,,,,
0,325.9868813,-1.814048963,0.251430792,1,0,0,2,6,,,,,,,,,
0,376.1051265,-1.862139395,0.262412037,1,0,0,3,6,,,,,,,,,
0,415.7725079,-1.897043871,0.25581716,1,0,0,4,6,,,,,,,,,
0,427.2165315,-1.904773688,0.218539679,1,0,0,5,6,,,,,,,,,
0,417.61556,-1.897664253,0.20322554,1,0,0,6,6,,,,,,,,,
0,107.9790429,-1.46891894,0.26962438,1,0,0,7,6,,,,,,,,,
0,29.63531314,-1.276566045,0.346785244,1,0,0,8,6,,,,,,,,,
0,24.49535408,-1.199015394,0.400916025,1,0,0,9,6,,,,,,,,,
0,82.7494504,-1.399937476,0.380982872,1,0,0,10,6,,,,,,,,,
0,138.0590297,-1.668805215,0.345411536,1,0,0,11,6,,,,,,,,,
0,3.246403017,-0.50160984,0.610116708,1,0,0,0,7,,,,,,,,,
0,-4.615528918,-0.926150916,0.365377903,1,0,1,0,7,,,,,,,,,
0,26.70298919,-0.803382631,0.44187201,1,0,2,0,7,,,,,,,,,
0,4.563992612,-0.502880698,0.605399936,1,0,3,0,7,,,,,,,,,
0,3.246403017,-0.50160984,0.610116708,1,0,0,0,7,,,,,,,,,
0,191.8791996,-0.808527817,0.494359276,1,0,0,1,7,,,,,,,,,
0,248.763195,-1.000591568,0.456534055,1,0,0,2,7,,,,,,,,,
0,287.0710709,-1.150298953,0.40849346,1,0,0,3,7,,,,,,,,,
0,291.6482647,-1.325856476,0.336507035,1,0,0,4,7,,,,,,,,,
0,293.9931216,-1.440685297,0.276433147,1,0,0,5,7,,,,,,,,,
0,297.4420656,-1.523271855,0.230574768,1,0,0,6,7,,,,,,,,,
0,101.5768608,-1.389892943,0.258815508,1,0,0,7,7,,,,,,,,,
0,39.85709932,-1.284753302,0.301984891,1,0,0,8,7,,,,,,,,,
0,23.94917643,-1.032282355,0.407919307,1,0,0,9,7,,,,,,,,,
0,3.806143086,-0.690840464,0.529118836,1,0,0,10,7,,,,,,,,,
0,3.650138807,-0.503996784,0.607496436,1,0,0,11,7,,,,,,,,,
0,102.8587209,-1.633702935,0.308115416,1,1,0,0,0,,,,,,,,,
0,88.34639463,-1.526130778,0.298818292,1,1,1,0,0,,,,,,,,,
0,137.3550171,-1.761925092,0.23620284,1,1,2,0,0,,,,,,,,,
0,164.9732178,-1.721558106,0.333099662,1,1,3,0,0,,,,,,,,,
0,102.8587209,-1.633702935,0.308115416,1,1,0,0,0,,,,,,,,,
0,319.3039527,-1.763634864,0.167819539,1,1,0,1,0,,,,,,,,,
0,242.4885278,-1.893621746,0.142689495,1,1,0,2,0,,,,,,,,,
0,195.7101251,-1.922827371,0.164101446,1,1,0,3,0,,,,,,,,,
0,259.7255754,-1.965456857,0.152174274,1,1,0,4,0,,,,,,,,,
0,306.4251772,-1.910365448,0.139672331,1,1,0,5,0,,,,,,,,,
0,225.8816546,-1.749373119,0.148717919,1,1,0,6,0,,,,,,,,,
0,31.85182962,-1.466605866,0.201875329,1,1,0,7,0,,,,,,,,,
0,81.46098626,-1.571752112,0.317372024,1,1,0,8,0,,,,,,,,,
0,128.8665042,-1.744832798,0.214781025,1,1,0,9,0,,,,,,,,,
0,141.2454755,-1.75604149,0.217521404,1,1,0,10,0,,,,,,,,,
0,143.8784987,-1.726646854,0.349229493,1,1,0,11,0,,,,,,,,,
0,109.325622,-1.690066413,0.211629016,1,1,0,0,1,,,,,,,,,
0,50.23569585,-1.347154335,0.188744112,1,1,1,0,1,,,,,,,,,
0,220.9803223,-1.964607912,0.105157004,1,1,2,0,1,,,,,,,,,
0,347.6463955,-1.982586593,0.131081112,1,1,3,0,1,,,,,,,,,
0,109.325622,-1.690066413,0.211629016,1,1,0,0,1,,,,,,,,,
0,295.7968607,-1.806113055,0.106030379,1,1,0,1,1,,,,,,,,,
0,254.5144197,-1.86645717,0.09545327,1,1,0,2,1,,,,,,,,,
0,253.6182801,-1.899937774,0.119523654,1,1,0,3,1,,,,,,,,,
0,284.101925,-1.90709497,0.159371998,1,1,0,4,1,,,,,,,,,
0,293.1398884,-1.836750956,0.181929088,1,1,0,5,1,,,,,,,,,
0,228.9452373,-1.678858503,0.221851221,1,1,0,6,1,,,,,,,,,
0,14.75405787,-1.288414622,0.262563591,1,1,0,7,1,,,,,,,,,
0,24.39064712,-1.361434879,0.228517518,1,1,0,8,1,,,,,,,,,
0,130.0474692,-1.612643723,0.137427574,1,1,0,9,1,,,,,,,,,
0,286.5309825,-1.826078537,0.118127243,1,1,0,10,1,,,,,,,,,
0,411.7132015,-2.037644506,0.16931515,1,1,0,11,1,,,,,,,,,
0,157.4929081,-1.460492489,0.070659005,1,1,0,0,2,,,,,,,,,
0,93.13100172,-1.568665758,0.149262126,1,1,1,0,2,,,,,,,,,
0,130.8762872,-1.776536171,0.122886269,1,1,2,0,2,,,,,,,,,
0,157.0860646,-1.444373428,0.197863594,1,1,3,0,2,,,,,,,,,
0,157.4929081,-1.460492489,0.070659005,1,1,0,0,2,,,,,,,,,
0,322.6369193,-1.663250467,0.055051562,1,1,0,1,2,,,,,,,,,
0,302.4034163,-1.779424602,0.092652293,1,1,0,2,2,,,,,,,,,
0,285.8788791,-1.804848529,0.08694731,1,1,0,3,2,,,,,,,,,
0,282.6342115,-1.810356571,0.115125141,1,1,0,4,2,,,,,,,,,
0,257.6510929,-1.73412923,0.132315573,1,1,0,5,2,,,,,,,,,
0,219.3073613,-1.646269837,0.154774479,1,1,0,6,2,,,,,,,,,
0,38.9250336,-1.324717488,0.214764963,1,1,0,7,2,,,,,,,,,
0,81.51865448,-1.394216816,0.239367407,1,1,0,8,2,,,,,,,,,
